dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,yr,price,COGS,revenue,profit
24/10/2021,4,0,10,21,0,1,1,1,0.46,0.4545,0.87,0,registered,114,0,3.99,1.24,454.86,453.62
24/10/2021,4,0,10,22,0,1,1,1,0.48,0.4697,0.75,0,registered,76,0,3.99,1.24,303.24,302
24/10/2021,4,0,10,23,0,1,1,1,0.46,0.4545,0.77,0,registered,50,0,3.99,1.24,199.5,198.26
25/10/2021,4,0,10,0,0,2,1,1,0.44,0.4394,0.77,0,registered,26,0,3.99,1.24,103.74,102.5
25/10/2021,4,0,10,1,0,2,1,1,0.44,0.4394,0.77,0,registered,6,0,3.99,1.24,23.94,22.7
25/10/2021,4,0,10,2,0,2,1,1,0.42,0.4242,0.82,0,registered,3,0,3.99,1.24,11.97,10.73
25/10/2021,4,0,10,3,0,2,1,1,0.4,0.4091,0.87,0,registered,3,0,3.99,1.24,11.97,10.73
25/10/2021,4,0,10,4,0,2,1,1,0.38,0.3939,0.87,0,registered,5,0,3.99,1.24,19.95,18.71
25/10/2021,4,0,10,5,0,2,1,1,0.38,0.3939,0.87,0,registered,24,0,3.99,1.24,95.76,94.52
25/10/2021,4,0,10,6,0,2,1,1,0.38,0.3939,0.82,0,registered,95,0,3.99,1.24,379.05,377.81
25/10/2021,4,0,10,7,0,2,1,1,0.4,0.4091,0.76,0,registered,299,0,3.99,1.24,1193.01,1191.77
25/10/2021,4,0,10,8,0,2,1,1,0.44,0.4394,0.72,0,registered,383,0,3.99,1.24,1528.17,1526.93
25/10/2021,4,0,10,9,0,2,1,1,0.48,0.4697,0.55,0,registered,194,0,3.99,1.24,774.06,772.82
25/10/2021,4,0,10,10,0,2,1,1,0.5,0.4848,0.51,0,registered,102,0,3.99,1.24,406.98,405.74
25/10/2021,4,0,10,11,0,2,1,1,0.52,0.5,0.48,0,registered,120,0,3.99,1.24,478.8,477.56
25/10/2021,4,0,10,12,0,2,1,1,0.54,0.5152,0.39,0,registered,165,0,3.99,1.24,658.35,657.11
25/10/2021,4,0,10,13,0,2,1,1,0.56,0.5303,0.37,0,registered,161,0,3.99,1.24,642.39,641.15
25/10/2021,4,0,10,14,0,2,1,1,0.56,0.5303,0.4,0,registered,134,0,3.99,1.24,534.66,533.42
25/10/2021,4,0,10,15,0,2,1,1,0.56,0.5303,0.37,0,registered,171,0,3.99,1.24,682.29,681.05
25/10/2021,4,0,10,16,0,2,1,1,0.56,0.5303,0.37,0,registered,233,0,3.99,1.24,929.67,928.43
25/10/2021,4,0,10,17,0,2,1,1,0.56,0.5303,0.37,0,registered,517,0,3.99,1.24,2062.83,2061.59
25/10/2021,4,0,10,18,0,2,1,1,0.52,0.5,0.42,0,registered,453,0,3.99,1.24,1807.47,1806.23
25/10/2021,4,0,10,19,0,2,1,1,0.48,0.4697,0.67,0,registered,294,0,3.99,1.24,1173.06,1171.82
25/10/2021,4,0,10,20,0,2,1,1,0.46,0.4545,0.67,0,registered,208,0,3.99,1.24,829.92,828.68
25/10/2021,4,0,10,21,0,2,1,1,0.44,0.4394,0.72,0,registered,169,0,3.99,1.24,674.31,673.07
25/10/2021,4,0,10,22,0,2,1,1,0.46,0.4545,0.67,0,registered,148,0,3.99,1.24,590.52,589.28
25/10/2021,4,0,10,23,0,2,1,1,0.44,0.4394,0.72,0,registered,79,0,3.99,1.24,315.21,313.97
26/10/2021,4,0,10,0,0,3,1,1,0.44,0.4394,0.72,0,registered,28,0,3.99,1.24,111.72,110.48
26/10/2021,4,0,10,1,0,3,1,1,0.44,0.4394,0.67,0,registered,9,0,3.99,1.24,35.91,34.67
26/10/2021,4,0,10,2,0,3,1,1,0.44,0.4394,0.67,0,registered,1,0,3.99,1.24,3.99,2.75
26/10/2021,4,0,10,3,0,3,1,1,0.44,0.4394,0.67,0,registered,3,0,3.99,1.24,11.97,10.73
26/10/2021,4,0,10,4,0,3,1,1,0.42,0.4242,0.71,0,registered,5,0,3.99,1.24,19.95,18.71
26/10/2021,4,0,10,5,0,3,1,1,0.42,0.4242,0.71,0,registered,21,0,3.99,1.24,83.79,82.55
26/10/2021,4,0,10,6,0,3,1,1,0.42,0.4242,0.71,0,registered,92,0,3.99,1.24,367.08,365.84
26/10/2021,4,0,10,7,0,3,1,1,0.42,0.4242,0.71,0,registered,284,0,3.99,1.24,1133.16,1131.92
26/10/2021,4,0,10,8,0,3,1,2,0.44,0.4394,0.67,0,registered,438,0,3.99,1.24,1747.62,1746.38
26/10/2021,4,0,10,9,0,3,1,2,0.48,0.4697,0.63,0,registered,226,0,3.99,1.24,901.74,900.5
26/10/2021,4,0,10,10,0,3,1,2,0.52,0.5,0.62,0,registered,105,0,3.99,1.24,418.95,417.71
26/10/2021,4,0,10,11,0,3,1,1,0.52,0.5,0.59,0,registered,132,0,3.99,1.24,526.68,525.44
26/10/2021,4,0,10,12,0,3,1,3,0.58,0.5455,0.53,0,registered,155,0,3.99,1.24,618.45,617.21
26/10/2021,4,0,10,13,0,3,1,3,0.56,0.5303,0.6,0,registered,62,0,3.99,1.24,247.38,246.14
26/10/2021,4,0,10,14,0,3,1,2,0.52,0.5,0.77,0,registered,52,0,3.99,1.24,207.48,206.24
26/10/2021,4,0,10,15,0,3,1,2,0.52,0.5,0.77,0,registered,59,0,3.99,1.24,235.41,234.17
26/10/2021,4,0,10,16,0,3,1,2,0.52,0.5,0.77,0,registered,196,0,3.99,1.24,782.04,780.8
26/10/2021,4,0,10,17,0,3,1,2,0.52,0.5,0.77,0,registered,414,0,3.99,1.24,1651.86,1650.62
26/10/2021,4,0,10,18,0,3,1,1,0.52,0.5,0.77,0,registered,398,0,3.99,1.24,1588.02,1586.78
26/10/2021,4,0,10,19,0,3,1,1,0.5,0.4848,0.82,0,registered,306,0,3.99,1.24,1220.94,1219.7
26/10/2021,4,0,10,20,0,3,1,1,0.5,0.4848,0.88,0,registered,180,0,3.99,1.24,718.2,716.96
26/10/2021,4,0,10,21,0,3,1,2,0.52,0.5,0.77,0,registered,140,0,3.99,1.24,558.6,557.36
26/10/2021,4,0,10,22,0,3,1,2,0.48,0.4697,0.88,0,registered,112,0,3.99,1.24,446.88,445.64
26/10/2021,4,0,10,23,0,3,1,2,0.48,0.4697,0.88,0,registered,72,0,3.99,1.24,287.28,286.04
27/10/2021,4,0,10,0,0,4,1,1,0.46,0.4545,0.94,0,registered,23,0,3.99,1.24,91.77,90.53
27/10/2021,4,0,10,1,0,4,1,1,0.46,0.4545,0.94,0,registered,9,0,3.99,1.24,35.91,34.67
27/10/2021,4,0,10,2,0,4,1,3,0.46,0.4545,0.94,0,registered,5,0,3.99,1.24,19.95,18.71
27/10/2021,4,0,10,3,0,4,1,3,0.46,0.4545,0.94,0,registered,3,0,3.99,1.24,11.97,10.73
27/10/2021,4,0,10,4,0,4,1,3,0.48,0.4697,0.88,0,registered,3,0,3.99,1.24,11.97,10.73
27/10/2021,4,0,10,5,0,4,1,3,0.48,0.4697,0.88,0,registered,14,0,3.99,1.24,55.86,54.62
27/10/2021,4,0,10,6,0,4,1,3,0.5,0.4848,0.82,0,registered,42,0,3.99,1.24,167.58,166.34
27/10/2021,4,0,10,7,0,4,1,2,0.46,0.4545,0.94,0,registered,128,0,3.99,1.24,510.72,509.48
27/10/2021,4,0,10,8,0,4,1,3,0.48,0.4697,0.88,0,registered,304,0,3.99,1.24,1212.96,1211.72
27/10/2021,4,0,10,9,0,4,1,2,0.5,0.4848,0.82,0,registered,155,0,3.99,1.24,618.45,617.21
27/10/2021,4,0,10,10,0,4,1,3,0.5,0.4848,0.88,0,registered,52,0,3.99,1.24,207.48,206.24
27/10/2021,4,0,10,11,0,4,1,3,0.5,0.4848,0.88,0,registered,44,0,3.99,1.24,175.56,174.32
27/10/2021,4,0,10,12,0,4,1,3,0.5,0.4848,0.88,0,registered,45,0,3.99,1.24,179.55,178.31
27/10/2021,4,0,10,13,0,4,1,2,0.5,0.4848,0.88,0,registered,64,0,3.99,1.24,255.36,254.12
27/10/2021,4,0,10,14,0,4,1,2,0.52,0.5,0.83,0,registered,76,0,3.99,1.24,303.24,302
27/10/2021,4,0,10,15,0,4,1,2,0.52,0.5,0.83,0,registered,95,0,3.99,1.24,379.05,377.81
27/10/2021,4,0,10,16,0,4,1,2,0.56,0.5303,0.73,0,registered,193,0,3.99,1.24,770.07,768.83
27/10/2021,4,0,10,17,0,4,1,2,0.5,0.4848,0.72,0,registered,291,0,3.99,1.24,1161.09,1159.85
27/10/2021,4,0,10,18,0,4,1,2,0.48,0.4697,0.67,0,registered,226,0,3.99,1.24,901.74,900.5
27/10/2021,4,0,10,19,0,4,1,2,0.44,0.4394,0.67,0,registered,200,0,3.99,1.24,798,796.76
27/10/2021,4,0,10,20,0,4,1,1,0.42,0.4242,0.67,0,registered,171,0,3.99,1.24,682.29,681.05
27/10/2021,4,0,10,21,0,4,1,1,0.4,0.4091,0.62,1,registered,119,0,3.99,1.24,474.81,473.57
27/10/2021,4,0,10,22,0,4,1,1,0.36,0.3182,0.66,0,registered,97,0,3.99,1.24,387.03,385.79
27/10/2021,4,0,10,23,0,4,1,1,0.34,0.303,0.61,0,registered,60,0,3.99,1.24,239.4,238.16
28/10/2021,4,0,10,0,0,5,1,1,0.34,0.3182,0.66,0,registered,40,0,3.99,1.24,159.6,158.36
28/10/2021,4,0,10,1,0,5,1,1,0.32,0.303,0.66,0,registered,9,0,3.99,1.24,35.91,34.67
28/10/2021,4,0,10,2,0,5,1,1,0.32,0.303,0.66,0,registered,3,0,3.99,1.24,11.97,10.73
28/10/2021,4,0,10,3,0,5,1,1,0.3,0.2879,0.7,0,registered,4,0,3.99,1.24,15.96,14.72
28/10/2021,4,0,10,4,0,5,1,1,0.3,0.2879,0.65,0,registered,5,0,3.99,1.24,19.95,18.71
28/10/2021,4,0,10,5,0,5,1,2,0.3,0.2879,0.61,0,registered,25,0,3.99,1.24,99.75,98.51
28/10/2021,4,0,10,6,0,5,1,1,0.28,0.2727,0.65,0,registered,74,0,3.99,1.24,295.26,294.02
28/10/2021,4,0,10,7,0,5,1,1,0.28,0.2727,0.65,0,registered,199,0,3.99,1.24,794.01,792.77
28/10/2021,4,0,10,8,0,5,1,1,0.3,0.2879,0.61,0,registered,361,0,3.99,1.24,1440.39,1439.15
28/10/2021,4,0,10,9,0,5,1,1,0.32,0.303,0.57,0,registered,210,0,3.99,1.24,837.9,836.66
28/10/2021,4,0,10,10,0,5,1,1,0.34,0.3182,0.57,0,registered,102,0,3.99,1.24,406.98,405.74
28/10/2021,4,0,10,11,0,5,1,1,0.36,0.3485,0.5,0,registered,128,0,3.99,1.24,510.72,509.48
28/10/2021,4,0,10,12,0,5,1,2,0.38,0.3939,0.4,0,registered,167,0,3.99,1.24,666.33,665.09
28/10/2021,4,0,10,13,0,5,1,2,0.38,0.3939,0.42,0,registered,185,0,3.99,1.24,738.15,736.91
28/10/2021,4,0,10,14,0,5,1,2,0.36,0.3485,0.46,0,registered,152,0,3.99,1.24,606.48,605.24
28/10/2021,4,0,10,15,0,5,1,2,0.36,0.3333,0.43,0,registered,171,0,3.99,1.24,682.29,681.05
28/10/2021,4,0,10,16,0,5,1,2,0.36,0.3485,0.46,0,registered,262,0,3.99,1.24,1045.38,1044.14
28/10/2021,4,0,10,17,0,5,1,2,0.36,0.3485,0.5,0,registered,411,0,3.99,1.24,1639.89,1638.65
28/10/2021,4,0,10,18,0,5,1,2,0.36,0.3485,0.53,0,registered,332,0,3.99,1.24,1324.68,1323.44
28/10/2021,4,0,10,19,0,5,1,2,0.36,0.3485,0.5,0,registered,188,0,3.99,1.24,750.12,748.88
28/10/2021,4,0,10,20,0,5,1,3,0.34,0.3182,0.61,0,registered,131,0,3.99,1.24,522.69,521.45
28/10/2021,4,0,10,21,0,5,1,3,0.32,0.3182,0.7,0,registered,69,0,3.99,1.24,275.31,274.07
28/10/2021,4,0,10,22,0,5,1,3,0.3,0.2879,0.75,0,registered,32,0,3.99,1.24,127.68,126.44
28/10/2021,4,0,10,23,0,5,1,3,0.3,0.2727,0.81,0,registered,31,0,3.99,1.24,123.69,122.45
29/10/2021,4,0,10,0,0,6,0,3,0.28,0.2576,0.87,0,registered,19,0,3.99,1.24,75.81,74.57
29/10/2021,4,0,10,1,0,6,0,3,0.3,0.2727,0.87,0,registered,18,0,3.99,1.24,71.82,70.58
29/10/2021,4,0,10,2,0,6,0,3,0.3,0.2727,0.87,0,registered,16,0,3.99,1.24,63.84,62.6
29/10/2021,4,0,10,3,0,6,0,3,0.3,0.2727,0.81,0,registered,8,0,3.99,1.24,31.92,30.68
29/10/2021,4,0,10,4,0,6,0,3,0.3,0.2727,0.81,0,registered,1,0,3.99,1.24,3.99,2.75
29/10/2021,4,0,10,5,0,6,0,3,0.26,0.2273,0.93,0,registered,1,0,3.99,1.24,3.99,2.75
29/10/2021,4,0,10,6,0,6,0,3,0.26,0.2273,0.87,0,registered,1,0,3.99,1.24,3.99,2.75
29/10/2021,4,0,10,7,0,6,0,3,0.26,0.2273,0.87,0,registered,6,0,3.99,1.24,23.94,22.7
29/10/2021,4,0,10,8,0,6,0,3,0.28,0.2576,0.87,0,registered,16,0,3.99,1.24,63.84,62.6
29/10/2021,4,0,10,9,0,6,0,3,0.28,0.2576,0.87,0,registered,19,0,3.99,1.24,75.81,74.57
29/10/2021,4,0,10,10,0,6,0,3,0.26,0.2273,0.93,0,registered,12,0,3.99,1.24,47.88,46.64
29/10/2021,4,0,10,11,0,6,0,3,0.26,0.2273,0.93,0,registered,26,0,3.99,1.24,103.74,102.5
29/10/2021,4,0,10,12,0,6,0,3,0.24,0.197,0.87,0,registered,44,0,3.99,1.24,175.56,174.32
29/10/2021,4,0,10,13,0,6,0,3,0.24,0.197,0.87,1,registered,30,0,3.99,1.24,119.7,118.46
29/10/2021,4,0,10,14,0,6,0,3,0.24,0.197,0.87,0,registered,29,0,3.99,1.24,115.71,114.47
29/10/2021,4,0,10,15,0,6,0,3,0.22,0.2121,0.93,0,registered,38,0,3.99,1.24,151.62,150.38
29/10/2021,4,0,10,16,0,6,0,3,0.22,0.197,0.93,0,registered,19,0,3.99,1.24,75.81,74.57
29/10/2021,4,0,10,17,0,6,0,3,0.22,0.197,0.93,0,registered,28,0,3.99,1.24,111.72,110.48
29/10/2021,4,0,10,18,0,6,0,3,0.22,0.197,0.93,0,registered,37,0,3.99,1.24,147.63,146.39
29/10/2021,4,0,10,19,0,6,0,1,0.24,0.2121,0.87,0,registered,36,0,3.99,1.24,143.64,142.4
29/10/2021,4,0,10,20,0,6,0,1,0.24,0.2121,0.87,0,registered,40,0,3.99,1.24,159.6,158.36
29/10/2021,4,0,10,21,0,6,0,1,0.24,0.2121,0.87,0,registered,49,0,3.99,1.24,195.51,194.27
29/10/2021,4,0,10,22,0,6,0,1,0.22,0.2121,0.87,0,registered,44,0,3.99,1.24,175.56,174.32
29/10/2021,4,0,10,23,0,6,0,1,0.22,0.2273,0.87,0,registered,33,0,3.99,1.24,131.67,130.43
30/10/2021,4,0,10,0,0,0,0,1,0.22,0.2121,0.87,0,registered,47,0,3.99,1.24,187.53,186.29
30/10/2021,4,0,10,1,0,0,0,1,0.22,0.2121,0.87,0,registered,34,0,3.99,1.24,135.66,134.42
30/10/2021,4,0,10,2,0,0,0,1,0.22,0.2121,0.87,0,registered,43,0,3.99,1.24,171.57,170.33
30/10/2021,4,0,10,3,0,0,0,1,0.24,0.2121,0.75,0,registered,26,0,3.99,1.24,103.74,102.5
30/10/2021,4,0,10,4,0,0,0,1,0.22,0.197,0.8,0,registered,10,0,3.99,1.24,39.9,38.66
30/10/2021,4,0,10,5,0,0,0,1,0.24,0.2121,0.75,0,registered,4,0,3.99,1.24,15.96,14.72
30/10/2021,4,0,10,6,0,0,0,1,0.24,0.2273,0.75,0,registered,8,0,3.99,1.24,31.92,30.68
30/10/2021,4,0,10,7,0,0,0,1,0.24,0.2879,0.75,0,registered,15,0,3.99,1.24,59.85,58.61
30/10/2021,4,0,10,8,0,0,0,1,0.26,0.2576,0.7,0,registered,60,0,3.99,1.24,239.4,238.16
30/10/2021,4,0,10,9,0,0,0,1,0.3,0.2879,0.65,0,registered,92,0,3.99,1.24,367.08,365.84
30/10/2021,4,0,10,10,0,0,0,1,0.32,0.3333,0.61,0,registered,125,0,3.99,1.24,498.75,497.51
30/10/2021,4,0,10,11,0,0,0,1,0.36,0.3485,0.53,0,registered,182,0,3.99,1.24,726.18,724.94
30/10/2021,4,0,10,12,0,0,0,1,0.38,0.3939,0.5,0,registered,229,0,3.99,1.24,913.71,912.47
30/10/2021,4,0,10,13,0,0,0,1,0.4,0.4091,0.43,0,registered,232,0,3.99,1.24,925.68,924.44
30/10/2021,4,0,10,14,0,0,0,1,0.42,0.4242,0.38,0,registered,209,0,3.99,1.24,833.91,832.67
30/10/2021,4,0,10,15,0,0,0,1,0.42,0.4242,0.35,0,registered,202,0,3.99,1.24,805.98,804.74
30/10/2021,4,0,10,16,0,0,0,1,0.42,0.4242,0.32,0,registered,213,0,3.99,1.24,849.87,848.63
30/10/2021,4,0,10,17,0,0,0,1,0.4,0.4091,0.35,0,registered,191,0,3.99,1.24,762.09,760.85
30/10/2021,4,0,10,18,0,0,0,1,0.36,0.3485,0.4,0,registered,162,0,3.99,1.24,646.38,645.14
30/10/2021,4,0,10,19,0,0,0,1,0.56,0.5303,0.49,0,registered,125,0,3.99,1.24,498.75,497.51
30/10/2021,4,0,10,20,0,0,0,1,0.34,0.3636,0.57,0,registered,74,0,3.99,1.24,295.26,294.02
30/10/2021,4,0,10,21,0,0,0,1,0.32,0.3485,0.66,0,registered,75,0,3.99,1.24,299.25,298.01
30/10/2021,4,0,10,22,0,0,0,1,0.3,0.3333,0.75,0,registered,58,0,3.99,1.24,231.42,230.18
30/10/2021,4,0,10,23,0,0,0,1,0.26,0.303,0.87,0,registered,30,0,3.99,1.24,119.7,118.46
31/10/2021,4,0,10,0,0,1,1,1,0.26,0.303,0.87,0,registered,20,0,3.99,1.24,79.8,78.56
31/10/2021,4,0,10,1,0,1,1,1,0.26,0.303,0.81,0,registered,8,0,3.99,1.24,31.92,30.68
31/10/2021,4,0,10,2,0,1,1,1,0.24,0.2879,0.87,0,registered,3,0,3.99,1.24,11.97,10.73
31/10/2021,4,0,10,3,0,1,1,1,0.24,0.2576,0.87,0,registered,3,0,3.99,1.24,11.97,10.73
31/10/2021,4,0,10,4,0,1,1,1,0.24,0.2879,0.87,0,registered,5,0,3.99,1.24,19.95,18.71
31/10/2021,4,0,10,5,0,1,1,1,0.22,0.2727,0.93,0,registered,18,0,3.99,1.24,71.82,70.58
31/10/2021,4,0,10,6,0,1,1,1,0.24,0.2879,0.87,0,registered,82,0,3.99,1.24,327.18,325.94
31/10/2021,4,0,10,7,0,1,1,1,0.24,0.2879,0.93,0,registered,216,0,3.99,1.24,861.84,860.6
31/10/2021,4,0,10,8,0,1,1,2,0.28,0.3182,0.87,0,registered,355,0,3.99,1.24,1416.45,1415.21
31/10/2021,4,0,10,9,0,1,1,2,0.32,0.3182,0.76,0,registered,197,0,3.99,1.24,786.03,784.79
31/10/2021,4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0,registered,87,0,3.99,1.24,347.13,345.89
31/10/2021,4,0,10,11,0,1,1,1,0.4,0.4091,0.5,0,registered,97,0,3.99,1.24,387.03,385.79
31/10/2021,4,0,10,12,0,1,1,1,0.42,0.4242,0.44,0,registered,140,0,3.99,1.24,558.6,557.36
31/10/2021,4,0,10,13,0,1,1,2,0.44,0.4394,0.44,0,registered,128,0,3.99,1.24,510.72,509.48
31/10/2021,4,0,10,14,0,1,1,2,0.44,0.4394,0.47,0,registered,119,0,3.99,1.24,474.81,473.57
31/10/2021,4,0,10,15,0,1,1,1,0.44,0.4394,0.47,0,registered,141,0,3.99,1.24,562.59,561.35
31/10/2021,4,0,10,16,0,1,1,1,0.42,0.4242,0.54,0,registered,242,0,3.99,1.24,965.58,964.34
31/10/2021,4,0,10,17,0,1,1,1,0.42,0.4242,0.54,0,registered,442,0,3.99,1.24,1763.58,1762.34
31/10/2021,4,0,10,18,0,1,1,1,0.4,0.4091,0.66,0,registered,392,0,3.99,1.24,1564.08,1562.84
31/10/2021,4,0,10,19,0,1,1,1,0.4,0.4091,0.66,0,registered,226,0,3.99,1.24,901.74,900.5
31/10/2021,4,0,10,20,0,1,1,1,0.4,0.4091,0.66,0,registered,154,0,3.99,1.24,614.46,613.22
31/10/2021,4,0,10,21,0,1,1,2,0.36,0.3485,0.76,0,registered,109,0,3.99,1.24,434.91,433.67
31/10/2021,4,0,10,22,0,1,1,2,0.36,0.3485,0.76,0,registered,77,0,3.99,1.24,307.23,305.99
31/10/2021,4,0,10,23,0,1,1,2,0.36,0.3485,0.76,0,registered,46,0,3.99,1.24,183.54,182.3
1/11/2021,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0,registered,18,0,3.99,1.24,71.82,70.58
1/11/2021,4,0,11,1,0,2,1,1,0.36,0.3485,0.81,0,registered,8,0,3.99,1.24,31.92,30.68
1/11/2021,4,0,11,2,0,2,1,2,0.36,0.3485,0.81,0,registered,3,0,3.99,1.24,11.97,10.73
1/11/2021,4,0,11,3,0,2,1,2,0.36,0.3485,0.81,0,registered,5,0,3.99,1.24,19.95,18.71
1/11/2021,4,0,11,4,0,2,1,1,0.34,0.3182,0.81,0,registered,7,0,3.99,1.24,27.93,26.69
1/11/2021,4,0,11,5,0,2,1,1,0.32,0.3182,0.81,0,registered,18,0,3.99,1.24,71.82,70.58
1/11/2021,4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0,registered,90,0,3.99,1.24,359.1,357.86
1/11/2021,4,0,11,7,0,2,1,1,0.34,0.3333,0.76,0,registered,246,0,3.99,1.24,981.54,980.3
1/11/2021,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0,registered,402,0,3.99,1.24,1603.98,1602.74
1/11/2021,4,0,11,9,0,2,1,1,0.4,0.4091,0.66,0,registered,206,0,3.99,1.24,821.94,820.7
1/11/2021,4,0,11,10,0,2,1,1,0.44,0.4394,0.62,0,registered,114,0,3.99,1.24,454.86,453.62
1/11/2021,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0,registered,101,0,3.99,1.24,402.99,401.75
1/11/2021,4,0,11,12,0,2,1,1,0.5,0.4848,0.48,0,registered,153,0,3.99,1.24,610.47,609.23
1/11/2021,4,0,11,13,0,2,1,1,0.48,0.4697,0.55,0,registered,147,0,3.99,1.24,586.53,585.29
1/11/2021,4,0,11,14,0,2,1,1,0.5,0.4848,0.48,0,registered,118,0,3.99,1.24,470.82,469.58
1/11/2021,4,0,11,15,0,2,1,1,0.5,0.4848,0.45,0,registered,148,0,3.99,1.24,590.52,589.28
1/11/2021,4,0,11,16,0,2,1,1,0.48,0.4697,0.44,0,registered,252,0,3.99,1.24,1005.48,1004.24
1/11/2021,4,0,11,17,0,2,1,1,0.44,0.4394,0.54,0,registered,470,0,3.99,1.24,1875.3,1874.06
1/11/2021,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0,registered,421,0,3.99,1.24,1679.79,1678.55
1/11/2021,4,0,11,19,0,2,1,1,0.42,0.4242,0.58,0,registered,274,0,3.99,1.24,1093.26,1092.02
1/11/2021,4,0,11,20,0,2,1,1,0.4,0.4091,0.71,0,registered,191,0,3.99,1.24,762.09,760.85
1/11/2021,4,0,11,21,0,2,1,1,0.36,0.3788,0.81,0,registered,114,0,3.99,1.24,454.86,453.62
1/11/2021,4,0,11,22,0,2,1,1,0.36,0.3788,0.81,0,registered,91,0,3.99,1.24,363.09,361.85
1/11/2021,4,0,11,23,0,2,1,1,0.34,0.3636,0.87,0,registered,61,0,3.99,1.24,243.39,242.15
2/11/2021,4,0,11,0,0,3,1,1,0.32,0.3485,0.87,0,registered,19,0,3.99,1.24,75.81,74.57
2/11/2021,4,0,11,1,0,3,1,1,0.3,0.3333,0.87,0,registered,8,0,3.99,1.24,31.92,30.68
2/11/2021,4,0,11,2,0,3,1,1,0.3,0.3333,0.87,0,registered,2,0,3.99,1.24,7.98,6.74
2/11/2021,4,0,11,3,0,3,1,1,0.3,0.3333,0.75,0,registered,2,0,3.99,1.24,7.98,6.74
2/11/2021,4,0,11,4,0,3,1,1,0.3,0.3333,0.87,0,registered,4,0,3.99,1.24,15.96,14.72
2/11/2021,4,0,11,5,0,3,1,1,0.3,0.3333,0.81,0,registered,27,0,3.99,1.24,107.73,106.49
2/11/2021,4,0,11,6,0,3,1,1,0.3,0.3333,0.81,0,registered,91,0,3.99,1.24,363.09,361.85
2/11/2021,4,0,11,7,0,3,1,1,0.3,0.3333,0.81,0,registered,240,0,3.99,1.24,957.6,956.36
2/11/2021,4,0,11,8,0,3,1,1,0.32,0.3485,0.87,0,registered,452,0,3.99,1.24,1803.48,1802.24
2/11/2021,4,0,11,9,0,3,1,1,0.34,0.3636,0.87,0,registered,213,0,3.99,1.24,849.87,848.63
2/11/2021,4,0,11,10,0,3,1,1,0.4,0.4091,0.71,0,registered,108,0,3.99,1.24,430.92,429.68
2/11/2021,4,0,11,11,0,3,1,1,0.42,0.4242,0.71,0,registered,117,0,3.99,1.24,466.83,465.59
2/11/2021,4,0,11,12,0,3,1,1,0.46,0.4545,0.55,0,registered,157,0,3.99,1.24,626.43,625.19
2/11/2021,4,0,11,13,0,3,1,1,0.48,0.4697,0.48,0,registered,139,0,3.99,1.24,554.61,553.37
2/11/2021,4,0,11,14,0,3,1,1,0.5,0.4848,0.45,0,registered,132,0,3.99,1.24,526.68,525.44
2/11/2021,4,0,11,15,0,3,1,1,0.48,0.4697,0.51,0,registered,161,0,3.99,1.24,642.39,641.15
2/11/2021,4,0,11,16,0,3,1,1,0.48,0.4697,0.51,0,registered,231,0,3.99,1.24,921.69,920.45
2/11/2021,4,0,11,17,0,3,1,1,0.44,0.4394,0.62,0,registered,523,0,3.99,1.24,2086.77,2085.53
2/11/2021,4,0,11,18,0,3,1,1,0.42,0.4242,0.71,0,registered,448,0,3.99,1.24,1787.52,1786.28
2/11/2021,4,0,11,19,0,3,1,1,0.4,0.4091,0.76,0,registered,257,0,3.99,1.24,1025.43,1024.19
2/11/2021,4,0,11,20,0,3,1,1,0.4,0.4091,0.66,0,registered,177,0,3.99,1.24,706.23,704.99
2/11/2021,4,0,11,21,0,3,1,1,0.38,0.3939,0.71,0,registered,155,0,3.99,1.24,618.45,617.21
2/11/2021,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0,registered,99,0,3.99,1.24,395.01,393.77
2/11/2021,4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0,registered,54,0,3.99,1.24,215.46,214.22
3/11/2021,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0,registered,28,0,3.99,1.24,111.72,110.48
3/11/2021,4,0,11,1,0,4,1,1,0.34,0.3333,0.81,0,registered,12,0,3.99,1.24,47.88,46.64
3/11/2021,4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0,registered,5,0,3.99,1.24,19.95,18.71
3/11/2021,4,0,11,3,0,4,1,1,0.34,0.3333,0.81,0,registered,4,0,3.99,1.24,15.96,14.72
3/11/2021,4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0,registered,3,0,3.99,1.24,11.97,10.73
3/11/2021,4,0,11,5,0,4,1,1,0.32,0.3333,0.81,0,registered,27,0,3.99,1.24,107.73,106.49
3/11/2021,4,0,11,6,0,4,1,1,0.34,0.3333,0.76,0,registered,96,0,3.99,1.24,383.04,381.8
3/11/2021,4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0,registered,280,0,3.99,1.24,1117.2,1115.96
